wavelength,spectrum
195.45022583007812,49.7621466599837
195.52328491210938,56.653485100484005
195.59634399414062,42.632431807893205
195.6693878173828,52.4870737238102
195.74246215820312,46.92349076632688
195.8155059814453,39.59908418159775
195.8885498046875,57.716896995381425
195.9615936279297,51.69127187011229
196.03463745117188,44.0115455014906
196.10768127441406,60.8250182281903
196.18072509765625,47.883971204249306
196.25375366210938,52.630431245738535
196.32679748535156,41.56146960898431
196.3998260498047,55.14631175185062
196.4728546142578,61.880273894330614
196.54586791992188,53.003512140620934
196.61891174316406,40.28168607357936
196.69192504882812,47.969692358969425
196.76495361328125,50.39042575535871
196.8379669189453,42.58054613045271
196.91098022460938,42.286402944049144
196.98397827148438,53.94547023325802
197.0570068359375,42.06375656874307
197.1300048828125,40.851356280582614
197.20301818847656,40.776631270427146
197.27601623535156,46.73062763811179
197.34901428222656,47.734116406345684
197.42201232910156,50.75225618315406
197.49501037597656,44.425940711301955
197.56800842285156,34.52702110636383
197.6409912109375,43.36798287235152
197.71397399902344,38.59681245132945
197.78695678710938,375.10395223900076
197.8599395751953,405.4802576145592
197.9329376220703,413.2933278803906
198.00592041015625,419.09681034119154
198.07888793945312,392.9241398245967
198.15185546875,386.71820227603416
198.22482299804688,397.9384220542351
198.29779052734375,390.17428296834527
198.3707733154297,396.4465842335312
198.44374084472656,371.89541552747784
198.51669311523438,378.35963722723125
198.58966064453125,356.90081193724956
198.66261291503906,355.7490269336241
198.73556518554688,351.33230448011756
198.80853271484375,341.3879959173625
198.88145446777344,332.08434835236005
198.95440673828125,332.66904983230904
199.02734375,330.8442407705249
199.10028076171875,324.20328103682607
199.1732177734375,315.6246784199523
199.2461700439453,314.23802665853316
199.31910705566406,312.38444878380926
199.3920440673828,308.0863954604523
199.4649658203125,275.087268653651
199.5378875732422,286.6447474426839
199.61080932617188,271.15764453451095
199.68374633789062,255.43564787241434
199.7566680908203,243.33827319225577
199.82958984375,236.0790982961669
199.90249633789062,208.63037321714745
199.9754180908203,214.0150925331146
200.04832458496094,210.7095264982457
200.12123107910156,204.9959461122079
200.19415283203125,215.27110397263505
200.2670440673828,205.58078185027807
200.33993530273438,188.78193805984955
200.41282653808594,174.1972597468379
200.4857177734375,148.98210317770807
200.55862426757812,141.27476109630297
200.6315155029297,136.31626171294573
200.70440673828125,135.76891796256535
200.7772979736328,123.90037780180182
200.8501739501953,135.26399644444444
200.9230499267578,121.29932088888894
200.99594116210938,131.47625244444444
201.06883239746094,109.69467555555552
201.14169311523438,116.24285511111115
201.21456909179688,119.47107911111115
201.28741455078125,110.10782044444444
201.36029052734375,119.95119999999997
201.4331512451172,114.40398755555555
