wavelength,spectrum
195.45022583007812,64.49785951409415
195.52328491210938,67.91795036209412
195.59634399414062,57.91802608133307
195.6693878173828,64.74503066504697
195.74246215820312,61.37722283069932
195.8155059814453,55.36657493308839
195.8885498046875,78.19586306334863
195.9615936279297,65.07894041187238
196.03463745117188,56.38716644015988
196.10768127441406,72.49950867045705
196.18072509765625,59.48690922819408
196.25375366210938,65.35805529954817
196.32679748535156,62.00900924939383
196.3998260498047,71.4974770454769
196.4728546142578,72.99917154647866
196.54586791992188,73.8529668722158
196.61891174316406,51.99321066614289
196.69192504882812,66.77247358483103
196.76495361328125,71.54282789925153
196.8379669189453,58.406049329381666
196.91098022460938,60.45498294892202
196.98397827148438,69.62432380810067
197.0570068359375,60.12444473274397
197.1300048828125,60.17476554141602
197.20301818847656,64.59198934589934
197.27601623535156,62.58333579894739
197.34901428222656,66.41507961590979
197.42201232910156,69.98866920365603
197.49501037597656,62.45080526350534
197.56800842285156,59.163962852245604
197.6409912109375,62.48106288765082
197.71397399902344,55.75206749452033
197.78695678710938,144.90761236613378
197.8599395751953,146.1168690787947
197.9329376220703,154.26911144036242
198.00592041015625,150.4013557998001
198.07888793945312,141.44251721760784
198.15185546875,140.57312081987826
198.22482299804688,151.2111461375647
198.29779052734375,147.13085531846562
198.3707733154297,146.09083966681862
198.44374084472656,136.07263821750365
198.51669311523438,147.49953171199743
198.58966064453125,131.33289091677685
198.66261291503906,127.49906611129674
198.73556518554688,133.93346733411505
198.80853271484375,126.27958704029074
198.88145446777344,126.08657827118398
198.95440673828125,126.61750188690038
199.02734375,126.1428385772522
199.10028076171875,121.28402737626823
199.1732177734375,120.82082724410658
199.2461700439453,125.972834401924
199.31910705566406,118.78274482008472
199.3920440673828,111.07358150871477
199.4649658203125,103.68353677703995
199.5378875732422,116.31840873334795
199.61080932617188,109.55422904406183
199.68374633789062,103.44033592951683
199.7566680908203,101.76582419924853
199.82958984375,103.87369350610523
199.90249633789062,88.98398519703277
199.9754180908203,97.40713736279565
200.04832458496094,94.07920049206396
200.12123107910156,90.8214763829504
200.19415283203125,107.74242193440082
200.2670440673828,93.7505212300502
200.33993530273438,101.07964291141072
200.41282653808594,92.26940253268172
200.4857177734375,88.78830587032536
200.55862426757812,85.10469821869177
200.6315155029297,90.04467378062998
200.70440673828125,90.77777199226622
200.7772979736328,83.58051550750751
200.8501739501953,93.83320888888895
200.9230499267578,88.68653688888885
200.99594116210938,88.62489955555553
201.06883239746094,80.58796800000002
201.14169311523438,87.3988888888889
201.21456909179688,89.42207644444444
201.28741455078125,79.47671111111117
201.36029052734375,94.36624888888886
201.4331512451172,91.77168177777779
201.5060272216797,86.26299733333333
201.57888793945312,108.10558222222224
201.65174865722656,96.25787022222222
201.72459411621094,79.33919644444447
201.7974395751953,91.73453511111107
201.87030029296875,91.63256177777765
201.94314575195312,91.52278044444444
202.0159912109375,98.99455111111106
202.0888214111328,94.37533511111111
202.1616668701172,90.52844444444453
202.23451232910156,88.79861688888889
202.30734252929688,75.83472888888886
202.38018798828125,83.30160533333331
202.45301818847656,96.4866399999999
202.5258331298828,78.91490844444438
202.59864807128906,91.71843022222218
202.67147827148438,81.19876799999999
202.74429321289062,86.07506844444441
202.81712341308594,71.52282844444441
202.8899383544922,80.36347911111106
202.96275329589844,69.28590933333325
203.03555297851562,74.88182044444449
203.10836791992188,78.45212799999997
203.18116760253906,78.35151999999997
203.2539825439453,85.04081422222231
203.3267822265625,71.87181866666673
203.3995819091797,74.67696533333329
203.4723663330078,69.8686986666667
203.545166015625,72.68142044444444
203.61795043945312,82.03789866666668
203.6907501220703,75.9360462222223
203.76353454589844,79.02744355555558
203.8363037109375,81.00819911111105
203.90908813476562,82.64658311111113
203.98187255859375,85.56490666666667
204.0546417236328,85.61711111111109
204.12744140625,76.55177600000002
204.2001953125,76.35834666666662
204.27296447753906,78.80536533333331
204.34573364257812,74.65515377777781
204.4185028076172,83.71072177777778
204.49124145507812,71.18415644444444
204.5640106201172,80.83291199999992
204.63677978515625,87.68842844444437
204.70953369140625,87.77677511111112
204.78228759765625,79.76955911111101
204.8550262451172,86.17206399999998
