wavelength,spectrum
195.45022583007812,42.54576875116691
195.52328491210938,51.16593180881903
195.59634399414062,37.94123410012499
195.6693878173828,46.61078063366432
195.74246215820312,36.99966830733632
195.8155059814453,31.932624649569718
195.8885498046875,49.218231962214915
195.9615936279297,37.60525335802361
196.03463745117188,31.647765439820432
196.10768127441406,50.38234663411559
196.18072509765625,33.411013758132185
196.25375366210938,37.84325854333446
196.32679748535156,37.05382236599544
196.3998260498047,42.66840547612655
196.4728546142578,49.4569077364685
196.54586791992188,42.41904754354766
196.61891174316406,20.966919432778404
196.69192504882812,40.258503451589434
196.76495361328125,39.20360972560481
196.8379669189453,30.936023853622775
196.91098022460938,31.543297465962016
196.98397827148438,39.301556797039595
197.0570068359375,29.209212150330046
197.1300048828125,30.30683722011831
197.20301818847656,27.267055115618327
197.27601623535156,33.49848863942663
197.34901428222656,32.78387865197952
197.42201232910156,37.210363415563044
197.49501037597656,27.549311416333616
197.56800842285156,23.285035983346496
197.6409912109375,26.046555658041534
197.71397399902344,28.477828957774207
197.78695678710938,301.5142549626007
197.8599395751953,305.0168053013134
197.9329376220703,322.1622703676654
198.00592041015625,319.91401460726524
198.07888793945312,295.3974326917189
198.15185546875,298.38786114725326
198.22482299804688,302.8182808382632
198.29779052734375,312.18906459539676
198.3707733154297,303.04486521642326
198.44374084472656,292.32722295030885
198.51669311523438,294.31833686019456
198.58966064453125,281.76284381457924
198.66261291503906,271.59667489570995
198.73556518554688,274.3810550424388
198.80853271484375,270.56114457300924
198.88145446777344,267.9874098263074
198.95440673828125,269.54727874426055
199.02734375,265.20942087773307
199.10028076171875,254.02378936858008
199.1732177734375,261.5829097514156
199.2461700439453,263.0122190095069
199.31910705566406,257.3178091896914
199.3920440673828,245.20020832967947
199.4649658203125,236.49919100862283
199.5378875732422,244.36528209822492
199.61080932617188,229.0999828767689
199.68374633789062,203.82402503188058
199.7566680908203,196.96504037067785
199.82958984375,196.46701065884835
199.90249633789062,167.7467370428758
199.9754180908203,178.49725844892936
200.04832458496094,168.20482038539953
200.12123107910156,174.12580243159613
200.19415283203125,183.50652436596567
200.2670440673828,166.8375506010123
200.33993530273438,159.5814683842798
200.41282653808594,145.93877618009947
200.4857177734375,129.88785100784378
200.55862426757812,123.16246117516246
200.6315155029297,122.49600730829462
200.70440673828125,126.5715587254104
200.7772979736328,116.12103956756755
200.8501739501953,123.47721244444443
200.9230499267578,111.40429511111108
200.99594116210938,112.90057599999992
201.06883239746094,98.77849244444448
201.14169311523438,107.34243555555557
201.21456909179688,116.08668088888892
201.28741455078125,106.69203911111114
201.36029052734375,117.41676088888892
201.4331512451172,105.48768711111117
201.5060272216797,98.6990791111111
201.57888793945312,117.73164088888893
201.65174865722656,107.85715911111109
201.72459411621094,89.84691911111116
201.7974395751953,100.81150577777782
201.87030029296875,99.06068622222222
201.94314575195312,95.09635911111113
202.0159912109375,108.08952177777783
202.0888214111328,99.92690488888883
202.1616668701172,94.78694755555556
202.23451232910156,91.76744177777778
202.30734252929688,83.79081599999998
202.38018798828125,86.87339022222221
202.45301818847656,94.8065137777778
202.5258331298828,79.59415466666667
202.59864807128906,94.81054933333328
202.67147827148438,87.85980444444439
202.74429321289062,87.78723555555554
202.81712341308594,77.54836266666669
202.8899383544922,79.95676444444443
202.96275329589844,73.651296
203.03555297851562,78.66742044444445
203.10836791992188,80.35734044444442
203.18116760253906,79.96668444444438
203.2539825439453,80.62765511111112
203.3267822265625,82.69626311111116
203.3995819091797,82.85303111111116
203.4723663330078,80.83301333333335
203.545166015625,76.98980622222223
203.61795043945312,88.61341511111115
203.6907501220703,87.20468266666667
203.76353454589844,86.30060800000005
203.8363037109375,85.55344711111105
203.90908813476562,92.06239288888895
203.98187255859375,92.65237333333334
204.0546417236328,95.61112533333335
204.12744140625,88.57399822222223
204.2001953125,87.53814400000005
204.27296447753906,91.99584711111095
204.34573364257812,88.05652622222227
204.4185028076172,88.77492977777779
204.49124145507812,77.40067911111112
204.5640106201172,86.29218844444438
204.63677978515625,89.83945244444436
204.70953369140625,94.54079644444444
204.78228759765625,83.20233244444444
204.8550262451172,88.59720888888889
204.92776489257812,89.31105777777776
205.0005340576172,82.91739377777776
205.07327270507812,80.43058844444448
205.14599609375,80.2518897777778
205.21873474121094,85.70349866666666
205.29147338867188,85.26782933333331
205.36419677734375,88.71367466666665
205.43692016601562,82.35307733333335
205.50967407226562,77.01703111111117
205.5823974609375,85.70672711111112
205.6551055908203,87.60948977777781
205.7278289794922,108.72807822222227
205.80055236816406,99.17062044444441
205.8732452392578,103.65324088888886
205.94598388671875,99.30699733333327
206.01869201660156,104.53031466666664
206.0913848876953,95.26223999999999
206.16409301757812,97.93952000000003
206.23680114746094,99.51355733333328
206.30947875976562,96.54771555555561
206.3822021484375,111.06929777777779
206.45489501953125,101.0999146666667
206.52757263183594,88.82205155555556
206.6002655029297,98.01999644444454
206.67295837402344,98.38743822222227
206.74563598632812,99.99735466666668
206.81832885742188,85.17391288888895
206.89102172851562,100.05742222222221
206.96368408203125,102.79766044444446
207.03636169433594,101.34039822222238
207.10903930664062,109.66793600000003
207.18170166015625,94.85832533333333
207.25437927246094,102.26381866666665
207.32704162597656,90.06855111111105
207.3997039794922,80.78825600000005
207.4723663330078,91.02445866666669
207.54501342773438,76.61288533333337
207.61767578125,89.75971911111108
207.69032287597656,77.73178666666664
207.7629852294922,73.9427768888889
207.8356170654297,98.3505991111112
207.90826416015625,97.24026666666663
207.9809112548828,100.04988088888885
208.0535430908203,119.35037155555554
208.12620544433594,113.3405866666667
208.19882202148438,108.93088711111116
208.27146911621094,101.61531377777776
208.34408569335938,83.22896711111115
208.41671752929688,106.26455822222213
208.4893341064453,103.33597511111111
208.56198120117188,106.61537777777775
208.63458251953125,108.8237368888889
208.70721435546875,98.40161777777772
208.77981567382812,96.07313422222224
208.85243225097656,98.40712888888888
208.92503356933594,104.01228444444439
208.99765014648438,89.52511288888894
209.0702667236328,104.73920355555563
209.1428680419922,94.55663644444445
209.21546936035156,105.89444266666669
209.28807067871094,91.99869155555558
209.36065673828125,93.680256
209.4332733154297,81.29982222222219
209.50584411621094,85.07094044444449
209.5784454345703,94.82855822222226
209.65101623535156,93.79822577777786
209.7235870361328,99.79901866666674
209.7961883544922,93.95811555555565
209.86874389648438,117.1664284444444
209.94134521484375,114.79293511111112
210.013916015625,101.55444266666667
210.0864715576172,93.08496711111118
210.1590576171875,80.10317866666662
210.2316131591797,107.23623466666662
210.30419921875,86.94131911111114
210.3767547607422,89.34608355555564
210.4492950439453,87.85533866666667
210.52186584472656,88.04999466666673
210.5944061279297,93.0406613333333
210.6669464111328,92.8673351111112
210.739501953125,89.60177777777783
210.8120574951172,95.33280711111121
210.8845977783203,88.84531555555554
210.95713806152344,101.65975111111118
211.02967834472656,94.18663111111107
211.10220336914062,86.22139377777782
211.17474365234375,86.04272711111116
211.24728393554688,88.29737955555566
211.31980895996094,81.59901866666674
211.39234924316406,86.3351075555556
211.46485900878906,96.28999111111108
211.53736877441406,81.48179555555558
211.60987854003906,89.40530844444443
211.6824188232422,76.59658666666675
211.7549285888672,84.88126933333331
211.8274383544922,86.0820195555556
211.89993286132812,81.75775644444442
211.9724578857422,98.93415822222235
212.04495239257812,90.69908977777786
212.11746215820312,78.02888533333333
212.18995666503906,85.20040177777776
212.262451171875,87.1298631111112
212.33494567871094,69.83811199999997
212.40744018554688,89.8891342222222
212.47991943359375,84.15085866666664
212.55239868164062,78.43167288888895
212.62489318847656,80.39377422222222
212.6973876953125,80.29772800000015
212.7698516845703,80.01010844444448
212.8423309326172,80.05093688888888
212.914794921875,73.13102577777784
212.98727416992188,90.91083022222223
213.0597381591797,75.76855111111122
213.1322021484375,71.36307911111109
213.2046661376953,82.53244444444454
213.27713012695312,75.41988622222229
213.34959411621094,83.32127999999993
213.4220428466797,79.22566044444444
213.4945068359375,82.9177457777779
213.56695556640625,84.6423893333334
213.639404296875,85.73416533333332
213.7118377685547,96.22545777777778
213.78428649902344,92.32851200000013
213.8567352294922,97.32399288888891
213.92916870117188,100.1336746666667
214.00160217285156,93.0666951111111
214.07403564453125,85.63260088888893
214.14645385742188,84.68400355555548
214.21888732910156,89.14365511111113
214.2913055419922,72.01085866666656
214.36373901367188,88.60802133333334
214.4361572265625,91.32920533333333
214.50857543945312,95.42183466666677
214.58099365234375,93.78943644444448
214.6533966064453,96.74185244444442
214.725830078125,87.86868977777777
214.79823303222656,101.0067733333334
214.87063598632812,92.05879822222226
214.9430389404297,100.1027946666667
215.01544189453125,87.8011057777779
215.08782958984375,86.11806933333327
215.1602325439453,102.63673244444445
215.23263549804688,113.29879111111107
215.3050079345703,106.12547555555562
215.3773956298828,112.1594346666666
215.4497833251953,102.86467200000004
215.5221710205078,107.75990399999986
215.5945587158203,82.92634666666672
215.66693115234375,88.94621155555566
215.73931884765625,90.88141866666669
215.81167602539062,91.43773155555553
215.884033203125,91.95059200000006
215.95640563964844,88.04709688888889
216.02877807617188,93.32270933333332
216.1011505126953,100.36467911111097
216.17349243164062,92.6353848888889
216.245849609375,103.6249671111111
216.31820678710938,85.73742933333335
216.39056396484375,105.15687466666677
216.46290588378906,91.00152533333342
216.53526306152344,105.77853866666666
216.60760498046875,91.34522311111118
216.67996215820312,105.82516622222226
216.75228881835938,89.51204622222221
216.82461547851562,104.19655111111115
216.89695739746094,116.46157866666667
216.9692840576172,108.51761422222226
217.0416259765625,103.59962311111104
217.11395263671875,95.97501866666667
217.186279296875,88.76417777777777
217.2585906982422,84.13307733333335
217.33091735839844,81.82248533333338
217.40322875976562,91.05237333333326
217.47555541992188,96.91440711111113
217.54786682128906,94.9006186666667
217.6201629638672,101.0317120000001
217.69247436523438,100.71145599999994
217.76478576660156,102.48064355555552
217.83706665039062,92.676448
217.90939331054688,95.57443199999996
217.98167419433594,112.22116622222224
218.05397033691406,100.69097600000006
218.12625122070312,100.91838577777779
218.19854736328125,82.59163733333335
218.27084350585938,75.29737955555552
218.34312438964844,67.44499200000004
218.41539001464844,74.98238222222226
218.48768615722656,82.2758933333333
218.55995178222656,84.09433955555559
218.63223266601562,73.64287999999999
218.70448303222656,86.74269511111132
218.7767791748047,89.81420444444447
218.84902954101562,94.1759217777777
218.9213104248047,107.93917155555552
218.99356079101562,103.03971911111111
219.06582641601562,90.81977600000002
219.13807678222656,81.623008
219.2103271484375,85.47623822222226
219.28257751464844,85.28740266666665
219.35482788085938,85.40193777777777
219.4270782470703,82.00770488888892
219.4993133544922,96.29550222222224
219.57154846191406,88.08339200000003
219.643798828125,81.3965866666667
219.71603393554688,74.29334044444442
219.7882537841797,85.83418311111117
219.86050415039062,96.01736888888883
219.93272399902344,80.65063111111115
220.00494384765625,81.44014222222218
220.07716369628906,86.95538133333332
220.14939880371094,96.0243946666667
220.2216033935547,85.24282311111105
220.29380798339844,86.77249777777776
220.36602783203125,86.71378844444435
220.43824768066406,77.73089066666664
220.5104522705078,85.52668444444444
220.58265686035156,72.050016
220.65484619140625,74.6896497777777
220.72706604003906,73.87591466666667
220.79925537109375,98.12619733333331
220.87144470214844,91.67181511111114
220.9436492919922,86.51974400000005
221.0158233642578,97.7022364444444
221.0880126953125,111.79501866666672
221.16018676757812,111.61826844444448
221.23239135742188,91.7127573333334
221.3045654296875,92.8910684444444
221.3767547607422,100.4853973333333
221.44891357421875,97.66750577777776
221.52108764648438,107.33103288888896
221.59324645996094,117.38501688888894
221.66542053222656,102.54929422222222
221.73757934570312,111.59273244444444
221.80975341796875,95.68835911111108
221.88189697265625,98.43534933333339
221.9540557861328,93.80422044444455
222.02621459960938,101.18004977777768
222.09835815429688,131.6412622222221
222.17050170898438,157.82262400000008
222.24264526367188,151.08470044444454
222.31480407714844,157.03992533333346
222.38694763183594,127.86705777777775
222.45907592773438,100.58349155555545
222.53121948242188,94.05879466666667
222.6033477783203,93.34237866666666
222.6754913330078,66.26731733333332
222.74761962890625,65.76638577777788
222.81973266601562,62.8195448888889
222.891845703125,82.42697600000001
