wavelength,spectrum
195.45022583007812,47.169215547863715
195.52328491210938,51.19957157625026
195.59634399414062,37.84796252526482
195.6693878173828,47.604723391309676
195.74246215820312,41.52322714086677
195.8155059814453,36.47696096158077
195.8885498046875,55.20711611225838
195.9615936279297,41.923318917667444
196.03463745117188,36.06509842587335
196.10768127441406,53.150680622083826
196.18072509765625,34.12114420761247
196.25375366210938,43.99089496508628
196.32679748535156,35.64554297247173
196.3998260498047,45.51093706649526
196.4728546142578,49.260237741570236
196.54586791992188,39.436654175835706
196.61891174316406,26.214597498188482
196.69192504882812,37.00587245723106
196.76495361328125,40.96885909853806
196.8379669189453,27.157288362915367
196.91098022460938,32.17921649014224
196.98397827148438,39.80161042352903
197.0570068359375,30.82694482919788
197.1300048828125,32.80496648115038
197.20301818847656,28.383087390093973
197.27601623535156,30.012241853859845
197.34901428222656,30.713107692416358
197.42201232910156,33.99161230523505
197.49501037597656,28.566120744562944
197.56800842285156,23.99515891753728
197.6409912109375,27.176880146627624
197.71397399902344,34.287296529459105
197.78695678710938,214.90407912143024
197.8599395751953,216.92903488052846
197.9329376220703,226.09596537466038
198.00592041015625,224.49038886666983
198.07888793945312,210.15254625446966
198.15185546875,214.0631217850328
198.22482299804688,208.71566333912745
198.29779052734375,219.41971281722545
198.3707733154297,203.1587477721632
198.44374084472656,198.78031704753732
198.51669311523438,203.6348760915645
198.58966064453125,191.15953174520754
198.66261291503906,183.27702983461003
198.73556518554688,187.78376771691953
198.80853271484375,181.93670868604818
198.88145446777344,173.99440665326284
198.95440673828125,180.37329763421448
199.02734375,170.1977494867512
199.10028076171875,170.33184030499552
199.1732177734375,175.8667358554734
199.2461700439453,172.77229246995802
199.31910705566406,165.75590238293654
199.3920440673828,152.91939523856976
199.4649658203125,144.44852072956954
199.5378875732422,160.75806560685552
199.61080932617188,149.1864268452943
199.68374633789062,132.42800336137077
199.7566680908203,135.94304005224254
199.82958984375,142.60013745640958
199.90249633789062,124.57569994739625
199.9754180908203,129.85551243648283
200.04832458496094,117.86408916351773
200.12123107910156,112.84738072764279
200.19415283203125,136.2834605817843
200.2670440673828,125.22295420790286
200.33993530273438,120.32722412667299
200.41282653808594,114.02089473360276
200.4857177734375,107.09100622384398
200.55862426757812,102.1277247224991
200.6315155029297,108.84411425019533
200.70440673828125,109.3336507045127
200.7772979736328,100.73465023423424
200.8501739501953,108.02632888888887
200.9230499267578,106.06155377777775
200.99594116210938,108.31176888888882
201.06883239746094,95.25568355555555
201.14169311523438,100.57335466666669
201.21456909179688,102.38239999999999
201.28741455078125,92.94681600000004
201.36029052734375,103.09489422222222
201.4331512451172,97.09542400000001
201.5060272216797,94.87445333333332
201.57888793945312,115.51953777777783
201.65174865722656,103.54567466666666
201.72459411621094,90.19431111111115
201.7974395751953,98.60574577777777
201.87030029296875,99.91812266666668
201.94314575195312,99.40391111111106
202.0159912109375,104.32256711111111
202.0888214111328,98.91872711111105
202.1616668701172,89.66021688888891
202.23451232910156,96.78313955555551
202.30734252929688,86.06122666666664
202.38018798828125,87.61541333333327
202.45301818847656,95.96946133333324
202.5258331298828,82.04200888888887
202.59864807128906,95.59308799999995
202.67147827148438,89.17393777777775
202.74429321289062,94.72237866666664
202.81712341308594,74.13890133333334
202.8899383544922,83.52456177777773
202.96275329589844,73.938592
203.03555297851562,80.5519288888889
203.10836791992188,83.83698488888886
203.18116760253906,84.14572444444441
203.2539825439453,82.74137955555557
203.3267822265625,81.03105777777778
203.3995819091797,75.93064177777777
203.4723663330078,73.75275022222223
203.545166015625,75.25058488888885
203.61795043945312,87.32724266666663
