wavelength,spectrum
195.45022583007812,61.561652748460205
195.52328491210938,69.68156938261609
195.59634399414062,56.03888187548172
195.6693878173828,65.00687682938857
195.74246215820312,63.07680925743688
195.8155059814453,57.19587360134145
195.8885498046875,75.78249462337084
195.9615936279297,63.863855236593615
196.03463745117188,59.643039067649525
196.10768127441406,74.26640746020524
196.18072509765625,60.14686246783687
196.25375366210938,67.13978072373015
196.32679748535156,62.227078185761556
196.3998260498047,72.02483539645429
196.4728546142578,76.41426858102831
196.54586791992188,73.50245978091134
196.61891174316406,51.925562395314245
196.69192504882812,64.20019291504798
196.76495361328125,67.83749700804339
196.8379669189453,57.08352245031804
196.91098022460938,61.73515222630991
196.98397827148438,68.68020168796524
197.0570068359375,62.05634440835984
197.1300048828125,62.24001660294754
197.20301818847656,64.4622655565887
197.27601623535156,65.24103400601254
197.34901428222656,65.57404945806543
197.42201232910156,70.26581852268205
197.49501037597656,61.21482157765484
197.56800842285156,55.33647083569379
197.6409912109375,59.45233994385117
197.71397399902344,56.26614206530702
197.78695678710938,100.91750732557057
197.8599395751953,96.12378123302332
197.9329376220703,105.79395617232578
198.00592041015625,105.67727556937535
198.07888793945312,93.04817571770641
198.15185546875,96.89326168131468
198.22482299804688,102.80284005477634
198.29779052734375,105.1399675146508
198.3707733154297,100.01224787107782
198.44374084472656,93.15686108537307
198.51669311523438,102.02360109679896
198.58966064453125,99.24505882012826
198.66261291503906,92.72385068445169
198.73556518554688,99.92690761449424
198.80853271484375,100.55511809157143
198.88145446777344,99.13572734663234
198.95440673828125,113.3218754265676
199.02734375,132.98070480488207
199.10028076171875,139.3895969768933
199.1732177734375,151.65949127834443
199.2461700439453,150.24370847004712
199.31910705566406,134.8980170512879
199.3920440673828,113.06325647528502
199.4649658203125,95.86331331314386
199.5378875732422,105.5677939361361
199.61080932617188,97.78002609821215
199.68374633789062,84.86049317220882
199.7566680908203,85.94318167151694
199.82958984375,86.06183814103636
199.90249633789062,78.28403224793733
199.9754180908203,83.48508666235375
200.04832458496094,83.76444089032188
200.12123107910156,81.95861895003125
200.19415283203125,94.37973219593147
200.2670440673828,85.46429812379108
200.33993530273438,91.52180419308496
200.41282653808594,87.66377560191137
200.4857177734375,79.92248709541194
200.55862426757812,73.96411732307189
200.6315155029297,81.09841668238101
200.70440673828125,89.02793273668192
200.7772979736328,79.71755935135137
200.8501739501953,88.56467911111116
200.9230499267578,80.25637688888885
200.99594116210938,82.51174044444443
201.06883239746094,74.16190222222225
201.14169311523438,79.5260942222222
201.21456909179688,81.96698666666666
201.28741455078125,73.64292977777784
201.36029052734375,88.71841066666664
201.4331512451172,82.15714488888892
201.5060272216797,77.84318577777772
201.57888793945312,101.48440533333334
201.65174865722656,96.47910755555556
201.72459411621094,76.13616711111118
201.7974395751953,86.82718933333332
201.87030029296875,89.20760177777777
201.94314575195312,90.06302222222223
202.0159912109375,94.66199111111115
202.0888214111328,92.40591999999995
202.1616668701172,83.99045333333339
202.23451232910156,85.76574577777782
202.30734252929688,79.40803200000002
202.38018798828125,78.75208533333327
202.45301818847656,92.96797511111106
202.5258331298828,74.77366044444445
202.59864807128906,84.28511999999996
202.67147827148438,81.18694755555549
202.74429321289062,82.66338133333338
202.81712341308594,62.62280177777774
202.8899383544922,76.74004622222213
202.96275329589844,69.29170133333331
203.03555297851562,71.813952
203.10836791992188,81.1274595555555
203.18116760253906,75.9461617777778
203.2539825439453,77.4651982222222
203.3267822265625,73.99291022222229
203.3995819091797,72.61166577777776
203.4723663330078,68.88614044444451
203.545166015625,66.90367999999995
203.61795043945312,77.99431822222218
203.6907501220703,75.92466844444442
203.76353454589844,75.68727466666662
203.8363037109375,79.51155555555555
203.90908813476562,79.5192782222222
203.98187255859375,83.50917688888885
204.0546417236328,83.3353528888889
204.12744140625,77.23304888888887
204.2001953125,74.55837155555551
204.27296447753906,75.13011555555553
204.34573364257812,71.99417955555558
204.4185028076172,81.67440711111112
204.49124145507812,66.78783288888884
204.5640106201172,77.63567644444447
204.63677978515625,84.42092088888879
204.70953369140625,90.99990755555547
204.78228759765625,77.90673422222213
204.8550262451172,83.86967111111107
204.92776489257812,85.25620266666664
205.0005340576172,79.84347733333331
205.07327270507812,77.40056533333336
205.14599609375,69.37458488888888
205.21873474121094,76.23705244444439
205.29147338867188,80.33652622222218
205.36419677734375,81.29377066666663
205.43692016601562,76.78198755555556
205.50967407226562,72.8068515555555
205.5823974609375,79.08104177777776
205.6551055908203,80.89873777777771
205.7278289794922,101.20139377777772
205.80055236816406,88.93742577777766
205.8732452392578,83.66750933333336
205.94598388671875,80.94372622222218
206.01869201660156,85.06866844444436
206.0913848876953,72.62002133333331
206.16409301757812,81.24653866666667
206.23680114746094,78.68363022222209
206.30947875976562,74.61550577777781
206.3822021484375,85.41173333333336
206.45489501953125,81.86896711111106
206.52757263183594,75.10202666666663
206.6002655029297,84.2917439999999
206.67295837402344,85.5631395555555
206.74563598632812,85.8437937777777
206.81832885742188,73.29302044444444
206.89102172851562,81.36574222222217
206.96368408203125,76.11821155555555
207.03636169433594,81.58425955555552
207.10903930664062,88.89449599999998
207.18170166015625,78.66993777777775
207.25437927246094,96.73620622222217
207.32704162597656,85.55088711111102
207.3997039794922,76.68268799999996
207.4723663330078,90.45365688888883
207.54501342773438,82.58166399999999
207.61767578125,86.87667199999993
207.69032287597656,77.28797155555549
207.7629852294922,72.58371555555553
207.8356170654297,91.78867911111112
207.90826416015625,82.21068088888885
207.9809112548828,80.58819555555554
